# Date : 2016-08-31
# Equipment : MACSQuant (Bjorkman lab)
# User : nbellive
# Description : 
# IPTG titration with all the O3+11 YFP strains RBS (delta, HG104, RBS1147, RBS446, RBS1027, RBS1 and RBS1L)
# The strains were grown in deep 96-well plates in 1 mL of LB + spec. Then they were
# diluted next morning 1:1000 into 0.5 mL of M9 + 0.5% glucose also in deep 96-well plates with the following
# IPTG concentrations:
# 0uM, 0.1uM, 5uM, 10uM, 25uM, 50uM, 75uM, 100uM, 250uM, 500uM, 1000uM, 5000uM
# Comments :
# The flow rate at the cytometer ranged from 4000/s to 8000/s
# The run proceed pretty normally overall. 
# IPTG concentrations were placed in reverse order (5000uM to 0 uM)

date,username,operator,binding_energy,rbs,repressors,IPTG_uM,mean_YFP_A,mean_YFP_bgcorr_A,fold_change_A
20160831,nbellive,O3,-9.7,auto,0,0.0,3115.08578451,0.0,0.0
20160831,nbellive,O3,-9.7,delta,0,0.0,37316.9335708,34201.8477863,1.0
20160831,nbellive,O3,-9.7,RBS1L,870,0.0,8251.91088918,5136.82510467,0.150191449794
20160831,nbellive,O3,-9.7,RBS1,610,0.0,9379.17692368,6264.09113917,0.183150664207
20160831,nbellive,O3,-9.7,RBS1027,130,0.0,19773.3115018,16658.2257173,0.487056308225
20160831,nbellive,O3,-9.7,RBS446,62,0.0,25334.2322928,22219.1465083,0.649647546739
20160831,nbellive,O3,-9.7,RBS1147,30,0.0,28009.9272822,24894.8414977,0.727880015524
20160831,nbellive,O3,-9.7,HG104,11,0.0,32828.8500957,29713.7643112,0.86877657888
20160831,nbellive,O3,-9.7,auto,0,0.1,3116.50577062,0.0,0.0
20160831,nbellive,O3,-9.7,delta,0,0.1,35109.016999,31992.5112284,1.0
20160831,nbellive,O3,-9.7,RBS1L,870,0.1,8360.03897133,5243.53320071,0.163898768786
20160831,nbellive,O3,-9.7,RBS1,610,0.1,9747.37437169,6630.86860108,0.207263148358
20160831,nbellive,O3,-9.7,RBS1027,130,0.1,20718.600596,17602.0948254,0.550194222008
20160831,nbellive,O3,-9.7,RBS446,62,0.1,21959.1508349,18842.6450643,0.588970491557
