# Date : 2016-07-25
# Equipment : MACSQuant (Bjorkman lab)
# Description : 
# LacI titration with 4 different operators (O1, O2, O3 and Oid) 
# and 7 different RBS (delta, HG104, RBS1147, RBS446, RBS1027, RBS1 and RBS1L)
# The strains were grown in deep 96-well plates in 1 mL of LB + Kan + Spec and then
# diluted next morning 1:1000 into 0.5 mL of M9 + 0.5% glucose also in deep 96-well plates.
# Because of this format we were able to have 3 biological replicas for each of the strains.
# The files are named 20160725_rbs_operator_0mMIPTG_0X where X is the number of replica
# indexing from 0.
# Comments : 
# The machine ran out of space for waste during the middle of the measurement so the actual
# reading took much longer than it should have. The 96-well plate was on the "chill 96-well"
# holder which remained cold but this could definitely have affected the last measurements.
date,username,operator,binding_energy,rbs,repressors,IPTG,replica,mean_YFP_A,mean_YFP_bgcorr_A,fold_change_A
20160725,mrazomej,O1,-15.3,RBS1027,130,0,00,3750.2056427601374,124.9505674176371,0.01066495279659895
20160725,mrazomej,O1,-15.3,RBS1027,130,0,01,3624.979717883922,137.6384800402252,0.013114498323441796
20160725,mrazomej,O1,-15.3,RBS1027,130,0,02,3499.4877868050708,61.93864457851805,0.006534594219012916
20160725,mrazomej,O1,-15.3,RBS446,62,0,00,3788.9268695952765,163.67179425277618,0.013969940240496453
20160725,mrazomej,O1,-15.3,RBS446,62,0,01,3611.0085902933956,123.66735244969868,0.011783298434362785
20160725,mrazomej,O1,-15.3,RBS446,62,0,02,3493.0860029151913,55.536860688638626,0.0058591990713979985
20160725,mrazomej,O1,-15.3,RBS1147,30,0,00,3842.3220958676607,217.0670205251604,0.0185274030798234
20160725,mrazomej,O1,-15.3,RBS1147,30,0,01,3626.0017386060467,138.66050076234978,0.013211878714760476
20160725,mrazomej,O1,-15.3,RBS1147,30,0,02,3566.9206852606285,129.37154303407578,0.01364883818443221
20160725,mrazomej,O1,-15.3,HG104,11,0,00,4377.989457687428,752.7343823449273,0.06424842097157664
20160725,mrazomej,O1,-15.3,HG104,11,0,01,4148.542979555077,661.2017417113802,0.06300076207319692
20160725,mrazomej,O1,-15.3,HG104,11,0,02,3999.231579226892,561.6824370003392,0.05925810664278699
20160725,mrazomej,O2,-13.9,auto,0,0,00,3536.0772682789675,0.0,0.0
20160725,mrazomej,O2,-13.9,auto,0,0,01,3473.316413649379,0.0,0.0
20160725,mrazomej,O2,-13.9,auto,0,0,02,3395.1236515922533,0.0,0.0
20160725,mrazomej,O2,-13.9,delta,0,0,00,21435.423308628015,17899.346040349046,1.0
20160725,mrazomej,O2,-13.9,delta,0,0,01,21582.45000557476,18109.13359192538,1.0
20160725,mrazomej,O2,-13.9,delta,0,0,02,19232.15734162308,15837.033690030825,1.0
20160725,mrazomej,O2,-13.9,RBS1L,870,0,00,3589.4721197662648,53.394851487297274,0.002983061580402635
20160725,mrazomej,O2,-13.9,RBS1L,870,0,01,3556.8225111965126,83.50609754713378,0.004611269618352588
20160725,mrazomej,O2,-13.9,RBS1L,870,0,02,3509.103764286995,113.98011269474182,0.0071970619577888875
20160725,mrazomej,O2,-13.9,RBS1,610,0,00,3621.0453305909195,84.96806231195205,0.004746992550477287
20160725,mrazomej,O2,-13.9,RBS1,610,0,01,3603.3158678717627,129.99945422238397,0.007178667801111644
20160725,mrazomej,O2,-13.9,RBS1,610,0,02,3520.5602992825425,125.43664769028919,0.007920463525265447
20160725,mrazomej,O2,-13.9,RBS1027,130,0,00,3846.518015979025,310.4407477000577,0.017343692166197373
20160725,mrazomej,O2,-13.9,RBS1027,130,0,01,3785.671921343801,312.35550769442216,0.017248506457188947
20160725,mrazomej,O2,-13.9,RBS1027,130,0,02,3627.7460292337178,232.62237764146448,0.014688506837482879
20160725,mrazomej,O2,-13.9,RBS446,62,0,00,4060.5951396382293,524.5178713592618,0.02930374496235134
20160725,mrazomej,O2,-13.9,RBS446,62,0,01,4034.115381557168,560.7989679077891,0.03096774150243399
20160725,mrazomej,O2,-13.9,RBS446,62,0,02,3860.5689904980545,465.44533890580124,0.02938967915429719
20160725,mrazomej,O2,-13.9,RBS1147,30,0,00,4312.449973522382,776.3727052434142,0.0433743614707096
20160725,mrazomej,O2,-13.9,RBS1147,30,0,01,4259.019326886691,785.7029132373118,0.04338710680160017
20160725,mrazomej,O2,-13.9,RBS1147,30,0,02,4093.7095884058244,698.5859368135712,0.044110908045445436
20160725,mrazomej,O2,-13.9,HG104,11,0,00,6690.611087451659,3154.5338191726914,0.17623737828531172
20160725,mrazomej,O2,-13.9,HG104,11,0,01,6874.655522311806,3401.339108662427,0.18782450808022305
20160725,mrazomej,O2,-13.9,HG104,11,0,02,6500.087110132085,3104.963458539832,0.19605713540246872
20160725,mrazomej,O3,-9.7,auto,0,0,00,3422.698845443878,0.0,0.0
20160725,mrazomej,O3,-9.7,auto,0,0,01,3524.914419880211,0.0,0.0
20160725,mrazomej,O3,-9.7,auto,0,0,02,3380.442358342757,0.0,0.0
20160725,mrazomej,O3,-9.7,delta,0,0,00,35168.09295808832,31745.39411264444,1.0
20160725,mrazomej,O3,-9.7,delta,0,0,01,35934.42733076886,32409.512910888654,1.0
20160725,mrazomej,O3,-9.7,delta,0,0,02,31792.4715188141,28412.029160471346,1.0
20160725,mrazomej,O3,-9.7,RBS1L,870,0,00,10172.0322273161,6749.333381872222,0.21260827186215053
20160725,mrazomej,O3,-9.7,RBS1L,870,0,01,9997.599724090518,6472.685304210307,0.19971559961444754
20160725,mrazomej,O3,-9.7,RBS1L,870,0,02,8752.030964326425,5371.588605983668,0.1890603650884946
20160725,mrazomej,O3,-9.7,RBS1,610,0,00,11281.737067599144,7859.038222155266,0.2475646764462423
20160725,mrazomej,O3,-9.7,RBS1,610,0,01,11253.274562325128,7728.360142444917,0.2384596202878573
20160725,mrazomej,O3,-9.7,RBS1,610,0,02,9846.574160845215,6466.131802502458,0.22758430121205703
20160725,mrazomej,O3,-9.7,RBS1027,130,0,00,24321.265037383855,20898.56619193998,0.6583180576616599
20160725,mrazomej,O3,-9.7,RBS1027,130,0,01,23993.170966223104,20468.256546342895,0.6315508845387847
20160725,mrazomej,O3,-9.7,RBS1027,130,0,02,21842.988041129072,18462.545682786316,0.6498144000384388
20160725,mrazomej,O3,-9.7,RBS446,62,0,00,29076.82959423134,25654.130748787466,0.8081213500691499
20160725,mrazomej,O3,-9.7,RBS446,62,0,01,30198.990096090372,26674.075676210163,0.823032291461821
20160725,mrazomej,O3,-9.7,RBS446,62,0,02,26275.477894773237,22895.03553643048,0.8058219075842544
20160725,mrazomej,O3,-9.7,RBS1147,30,0,00,31820.605094082697,28397.90624863882,0.8945520143133996
20160725,mrazomej,O3,-9.7,RBS1147,30,0,01,32054.12855768521,28529.214137805,0.8802728450824701
20160725,mrazomej,O3,-9.7,RBS1147,30,0,02,27805.576838748028,24425.13448040527,0.8596758204932121
20160725,mrazomej,O3,-9.7,HG104,11,0,00,34551.11484851466,31128.416003070786,0.9805647991836426
20160725,mrazomej,O3,-9.7,HG104,11,0,01,35168.12795223322,31643.21353235301,0.976355726769402
20160725,mrazomej,O3,-9.7,HG104,11,0,02,31324.778112351552,27944.335754008796,0.983538894606189
20160725,mrazomej,Oid,-17.0,auto,0,0,00,3458.310251878905,0.0,0.0
20160725,mrazomej,Oid,-17.0,auto,0,0,01,3483.686823654391,0.0,0.0
20160725,mrazomej,Oid,-17.0,auto,0,0,02,3386.25406426934,0.0,0.0
20160725,mrazomej,Oid,-17.0,delta,0,0,00,23079.57361806729,19621.263366188385,1.0
20160725,mrazomej,Oid,-17.0,delta,0,0,01,22749.109894409045,19265.423070754652,1.0
20160725,mrazomej,Oid,-17.0,delta,0,0,02,21846.884850767517,18460.63078649818,1.0
20160725,mrazomej,Oid,-17.0,RBS1L,870,0,00,3481.4021673887987,23.091915509893624,0.0011768821955514808
20160725,mrazomej,Oid,-17.0,RBS1L,870,0,01,3413.120502083484,-70.5663215709069,-0.003662848270279004
20160725,mrazomej,Oid,-17.0,RBS1L,870,0,02,3333.8661214508697,-52.38794281847004,-0.002837819759484371
20160725,mrazomej,Oid,-17.0,RBS1,610,0,00,3490.622751628118,32.31249974921275,0.001646810358037091
20160725,mrazomej,Oid,-17.0,RBS1,610,0,01,3467.3727196749614,-16.314103979429547,-0.0008468074601587507
20160725,mrazomej,Oid,-17.0,RBS1,610,0,02,3366.2902864204657,-19.963777848874088,-0.0010814244691722717
20160725,mrazomej,Oid,-17.0,RBS1027,130,0,00,3482.629045111169,24.318793232263943,0.0012394101632706486
20160725,mrazomej,Oid,-17.0,RBS1027,130,0,01,3431.014603122885,-52.6722205315059,-0.002734028748710093
20160725,mrazomej,Oid,-17.0,RBS1027,130,0,02,3354.3089202794895,-31.945143989850294,-0.0017304470448114091
20160725,mrazomej,Oid,-17.0,RBS446,62,0,00,3457.1895484169645,-1.1207034619405931,-5.711678402277622e-05
20160725,mrazomej,Oid,-17.0,RBS446,62,0,01,3444.93953144166,-38.74729221273083,-0.0020112349503266344
20160725,mrazomej,Oid,-17.0,RBS446,62,0,02,3334.456765399408,-51.79729886993164,-0.0028058249725581093
20160725,mrazomej,Oid,-17.0,RBS1147,30,0,00,3404.826648752981,-53.48360312592422,-0.0027257981368359724
20160725,mrazomej,Oid,-17.0,RBS1147,30,0,01,3290.6579802605006,-193.02884339389038,-0.010019444820130244
20160725,mrazomej,Oid,-17.0,RBS1147,30,0,02,3337.973373856773,-48.280690412566855,-0.002615332648756434
20160725,mrazomej,Oid,-17.0,HG104,11,0,00,3582.2649848486762,123.95473296977116,0.006317367574983554
20160725,mrazomej,Oid,-17.0,HG104,11,0,01,3575.3410685574886,91.6542449030976,0.004757447815523492
20160725,mrazomej,Oid,-17.0,HG104,11,0,02,3501.816886050818,115.5628217814783,0.006259960622038938
