# Date : 2016-08-30
# Equipment : MACSQuant (Bjorkman lab)
# User : nbellive
# Description : 
# IPTG titration with all the O3+11 YFP strains RBS (delta, HG104, RBS1147, RBS446, RBS1027, RBS1 and RBS1L)
# The strains were grown in deep 96-well plates in 1 mL of LB + spec. Then they were
# diluted next morning 1:1000 into 0.5 mL of M9 + 0.5% glucose also in deep 96-well plates with the following
# IPTG concentrations:
# 0uM, 0.1uM, 5uM, 10uM, 25uM, 50uM, 75uM, 100uM, 250uM, 500uM, 1000uM, 5000uM
# Comments :
# The flow rate at the cytometer ranged from 2000/s to 5000/s
# IPTG concentrations were organized with 5000 uM at the left and 0 uM at the right. 
# NOTE: The machine/software crashed and I found it had only completed to position 22 after 1.5 hrs
# It likely was sitting without running for 45 minutes before I could restart it.

date,username,operator,binding_energy,rbs,repressors,IPTG_uM,mean_YFP_A,mean_YFP_bgcorr_A,fold_change_A
20160830,nbellive,O3,-9.7,auto,0,0.0,2945.14481007,0.0,0.0
20160830,nbellive,O3,-9.7,delta,0,0.0,30064.0147663,27118.8699562,1.0
20160830,nbellive,O3,-9.7,RBS1L,870,0.0,6963.22694831,4018.08213824,0.148165544683
20160830,nbellive,O3,-9.7,RBS1,610,0.0,8328.36939733,5383.22458727,0.198504753183
20160830,nbellive,O3,-9.7,RBS1027,130,0.0,16297.1780302,13352.0332201,0.492352123877
20160830,nbellive,O3,-9.7,RBS446,62,0.0,24173.5292327,21228.3844226,0.782790155228
20160830,nbellive,O3,-9.7,RBS1147,30,0.0,28008.557833,25063.4130229,0.924205656923
20160830,nbellive,O3,-9.7,HG104,11,0.0,29854.9338849,26909.7890749,0.99229020672
20160830,nbellive,O3,-9.7,auto,0,0.1,3000.61206289,0.0,0.0
20160830,nbellive,O3,-9.7,delta,0,0.1,30870.1058662,27869.4938033,1.0
20160830,nbellive,O3,-9.7,RBS1L,870,0.1,7462.10191244,4461.48984955,0.160085069397
20160830,nbellive,O3,-9.7,RBS1,610,0.1,9357.26266598,6356.6506031,0.228086331527
20160830,nbellive,O3,-9.7,RBS1027,130,0.1,17771.6532426,14771.0411797,0.530007515886
20160830,nbellive,O3,-9.7,RBS446,62,0.1,25281.9089084,22281.2968455,0.79948695885
20160830,nbellive,O3,-9.7,RBS1147,30,0.1,26917.9372646,23917.3252017,0.858190154816
20160830,nbellive,O3,-9.7,HG104,11,0.1,29442.4895462,26441.8774833,0.948774946182
20160830,nbellive,O3,-9.7,auto,0,5.0,3033.85937316,0.0,0.0
20160830,nbellive,O3,-9.7,delta,0,5.0,32799.4802914,29765.6209183,1.0
20160830,nbellive,O3,-9.7,RBS1L,870,5.0,11602.0892915,8568.22991837,0.287856582663
20160830,nbellive,O3,-9.7,RBS1,610,5.0,14412.6792591,11378.819886,0.38228061552
20160830,nbellive,O3,-9.7,RBS1027,130,5.0,22384.2428986,19350.3835254,0.650091714147
