# Date : 2016-10-16
# Equipment : MACSQuant (Bjorkman lab)
# User : nbellive
# Description : 
# IPTG titration with all the rbs1027 strains (O1 and O2 wt and wt_diemr)
# The strains were grown in deep 96-well plates in 1 mL of LB + spec. Then they were
# diluted next morning 1:1000 into 0.5 mL of M9 + 0.5% glucose also in deep 96-well plates with the following
# IPTG concentrations:
# 0uM, 0.1uM, 5uM, 10uM, 25uM, 50uM, 75uM, 100uM, 250uM, 500uM, 1000uM, 5000uM
# Comments :
# The flow rate looked normal. The laser error that we’ve been having was up when I went to start the MACSquant. I still went ahead, though during the first acquisitions that I stayed for, the counts fluctuated a lot (dropping as low as 50 or so).date,username,operator,binding_energy,rbs,repressors,IPTG_uM,mean_YFP_A,mean_YFP_bgcorr_A,fold_change_A
20161016,nbellive,O1,-15.3,auto,0,0.0,3124.09773678,0.0,0.0
20161016,nbellive,O1,-15.3,delta,0,0.0,12035.0299779,8910.93224115,1.0
20161016,nbellive,O1,-15.3,RBS1027dimer,870,0.0,3410.59156139,286.493824608,0.0321508251724
20161016,nbellive,O1,-15.3,RBS1027,610,0.0,3263.61934259,139.521605808,0.0156573523434
20161016,nbellive,O1,-15.3,auto,0,0.1,3083.26302027,0.0,0.0
20161016,nbellive,O1,-15.3,delta,0,0.1,12830.7878251,9747.52480484,1.0
20161016,nbellive,O1,-15.3,RBS1027dimer,870,0.1,3326.66834406,243.405323789,0.0249709878829
20161016,nbellive,O1,-15.3,RBS1027,610,0.1,3249.09258123,165.829560958,0.0170124789911
20161016,nbellive,O1,-15.3,auto,0,5.0,3036.52111773,0.0,0.0
20161016,nbellive,O1,-15.3,delta,0,5.0,14685.3555793,11648.8344616,1.0
20161016,nbellive,O1,-15.3,RBS1027dimer,870,5.0,3561.4940582,524.972940467,0.0450665637148
20161016,nbellive,O1,-15.3,RBS1027,610,5.0,3251.94717026,215.426052522,0.0184933568446
20161016,nbellive,O1,-15.3,auto,0,10.0,3132.06659682,0.0,0.0
20161016,nbellive,O1,-15.3,delta,0,10.0,13978.2357653,10846.1691685,1.0
20161016,nbellive,O1,-15.3,RBS1027dimer,870,10.0,3650.60697217,518.540375343,0.0478086195492
20161016,nbellive,O1,-15.3,RBS1027,610,10.0,3357.88037568,225.81377886,0.0208196806957
20161016,nbellive,O1,-15.3,auto,0,25.0,3125.91450679,0.0,0.0
20161016,nbellive,O1,-15.3,delta,0,25.0,14384.6478579,11258.7333511,1.0
20161016,nbellive,O1,-15.3,RBS1027dimer,870,25.0,4899.23557636,1773.32106957,0.157506267736
20161016,nbellive,O1,-15.3,RBS1027,610,25.0,3785.73111779,659.816610998,0.0586048705855
20161016,nbellive,O1,-15.3,auto,0,50.0,3015.69751716,0.0,0.0
20161016,nbellive,O1,-15.3,delta,0,50.0,13958.4473224,10942.7498052,1.0
20161016,nbellive,O1,-15.3,RBS1027dimer,870,50.0,7103.81964536,4088.12212819,0.373591848572
20161016,nbellive,O1,-15.3,RBS1027,610,50.0,4682.71202838,1667.01451122,0.152339635
20161016,nbellive,O1,-15.3,auto,0,75.0,3029.65668137,0.0,0.0
20161016,nbellive,O1,-15.3,delta,0,75.0,14211.4072567,11181.7505754,1.0
20161016,nbellive,O1,-15.3,RBS1027dimer,870,75.0,9261.79622974,6232.13954838,0.557349183061
20161016,nbellive,O1,-15.3,RBS1027,610,75.0,6023.51866911,2993.86198775,0.267745373819
20161016,nbellive,O1,-15.3,auto,0,100.0,3002.46860554,0.0,0.0
20161016,nbellive,O1,-15.3,delta,0,100.0,12159.7283303,9157.25972476,1.0
20161016,nbellive,O1,-15.3,RBS1027dimer,870,100.0,10419.6252035,7417.15659794,0.809975562655
20161016,nbellive,O1,-15.3,RBS1027,610,100.0,6721.39458639,3718.92598085,0.406117778968
20161016,nbellive,O1,-15.3,auto,0,250.0,2985.18876328,0.0,0.0
20161016,nbellive,O1,-15.3,delta,0,250.0,12997.5827364,10012.3939731,1.0
20161016,nbellive,O1,-15.3,RBS1027dimer,870,250.0,13851.9735044,10866.7847411,1.08533331492
20161016,nbellive,O1,-15.3,RBS1027,610,250.0,9707.22417238,6722.0354091,0.671371444947
20161016,nbellive,O1,-15.3,auto,0,500.0,3067.77033061,0.0,0.0
20161016,nbellive,O1,-15.3,delta,0,500.0,13976.0278604,10908.2575298,1.0
20161016,nbellive,O1,-15.3,RBS1027dimer,870,500.0,14465.7910778,11398.0207472,1.04489839152
20161016,nbellive,O1,-15.3,RBS1027,610,500.0,10536.6662042,7468.89587358,0.684701094853
20161016,nbellive,O1,-15.3,auto,0,1000.0,3048.86266587,0.0,0.0
20161016,nbellive,O1,-15.3,delta,0,1000.0,12700.1592677,9651.29660179,1.0
20161016,nbellive,O1,-15.3,RBS1027dimer,870,1000.0,15028.8317293,11979.9690635,1.24128078928
20161016,nbellive,O1,-15.3,RBS1027,610,1000.0,11455.6828425,8406.82017659,0.871056037697
20161016,nbellive,O1,-15.3,auto,0,5000.0,2996.89502423,0.0,0.0
20161016,nbellive,O1,-15.3,delta,0,5000.0,11897.9956345,8901.10061031,1.0
20161016,nbellive,O1,-15.3,RBS1027dimer,870,5000.0,15235.048525,12238.1535007,1.37490340088
20161016,nbellive,O1,-15.3,RBS1027,610,5000.0,10750.4697116,7753.57468735,0.871080445756
