# Date : 2016-07-26
# Equipment : MACSQuant (Bjorkman lab)
# Description : 
# LacI titration with 4 different operators (O1, O2, O3 and Oid) 
# and 7 different RBS (delta, HG104, RBS1147, RBS446, RBS1027, RBS1 and RBS1L)
# The strains were grown in deep 96-well plates in 1 mL of LB + Kan + Spec and then
# diluted next morning 1:1000 into 0.5 mL of M9 + 0.5% glucose also in deep 96-well plates.
# Because of this format we were able to have 3 biological replicas for each of the strains.
# The files are named 20160726_rbs_operator_0mMIPTG_0X where X is the number of replica
# indexing from 0.
# Comments : 
# It seems that since before measuring we dilute the cells 1:10 into fresh M9 the cells are
# doubling while being measured. The flow cytometer takes about 2.5 hours to measure a 96-well
# plate and despite the fact that they are resting on a "chill" block I believe they
# are still capable of doubling.
date,username,operator,binding_energy,rbs,repressors,IPTG,replica,mean_YFP_A,mean_YFP_bgcorr_A,fold_change_A
20160726,mrazomej,O3,-9.7,RBS1,610,0,02,12048.542295240835,8744.517196907484,0.21713681631700926
20160726,mrazomej,O3,-9.7,RBS1027,130,0,00,27761.758278974088,24462.286208985344,0.6153165502972092
20160726,mrazomej,O3,-9.7,RBS1027,130,0,01,27633.93407967966,24209.798170365604,0.593559933349377
20160726,mrazomej,O3,-9.7,RBS1027,130,0,02,27250.924812585123,23946.899714251773,0.5946301491012257
20160726,mrazomej,O3,-9.7,RBS446,62,0,00,33176.24873007855,29876.77666008981,0.7515109173129556
20160726,mrazomej,O3,-9.7,RBS446,62,0,01,34525.36212647215,31101.226217158095,0.762519440708806
20160726,mrazomej,O3,-9.7,RBS446,62,0,02,33635.4938178194,30331.46871948605,0.7531666304341347
20160726,mrazomej,O3,-9.7,RBS1147,30,0,00,36978.64636132326,33679.17429133452,0.8471552153694626
20160726,mrazomej,O3,-9.7,RBS1147,30,0,01,36742.82677019043,33318.69086087638,0.8168857826695224
20160726,mrazomej,O3,-9.7,RBS1147,30,0,02,37342.59100847046,34038.565910137106,0.8452182856176103
20160726,mrazomej,O3,-9.7,HG104,11,0,00,40805.805443362726,37506.333373373986,0.9434223550669029
20160726,mrazomej,O3,-9.7,HG104,11,0,01,42843.88031667543,39419.74440736137,0.966467407056849
20160726,mrazomej,O3,-9.7,HG104,11,0,02,42660.7647431052,39356.73964477185,0.9772748974758058
20160726,mrazomej,Oid,-17.0,auto,0,0,00,3476.922225487678,0.0,0.0
20160726,mrazomej,Oid,-17.0,auto,0,0,01,3470.030267514994,0.0,0.0
20160726,mrazomej,Oid,-17.0,auto,0,0,02,3313.3947331019667,0.0,0.0
20160726,mrazomej,Oid,-17.0,delta,0,0,00,27034.773219063612,23557.850993575936,1.0
20160726,mrazomej,Oid,-17.0,delta,0,0,01,26176.955195690934,22706.92492817594,1.0
20160726,mrazomej,Oid,-17.0,delta,0,0,02,24290.574056794274,20977.179323692308,1.0
20160726,mrazomej,Oid,-17.0,RBS1L,870,0,00,3553.339919555423,76.41769406774483,0.003243831285314752
20160726,mrazomej,Oid,-17.0,RBS1L,870,0,01,3523.1437561028883,53.11348858789415,0.0023390876904687413
20160726,mrazomej,Oid,-17.0,RBS1L,870,0,02,3322.3660701955037,8.971337093536931,0.000427671278159138
20160726,mrazomej,Oid,-17.0,RBS1,610,0,00,3545.9206348773837,68.99840938970556,0.002928892342876307
20160726,mrazomej,Oid,-17.0,RBS1,610,0,01,3471.10606663386,1.0757991188656888,4.737757852586992e-05
20160726,mrazomej,Oid,-17.0,RBS1,610,0,02,3345.5216772363906,32.126944134423866,0.0015315187823244974
20160726,mrazomej,Oid,-17.0,RBS1027,130,0,00,3582.8824846141197,105.96025912644154,0.004497874579278737
20160726,mrazomej,Oid,-17.0,RBS1027,130,0,01,3498.904278437856,28.874010922862,0.0012715949435774818
20160726,mrazomej,Oid,-17.0,RBS1027,130,0,02,3383.848458633067,70.45372553110019,0.0033585890859753227
20160726,mrazomej,Oid,-17.0,RBS446,62,0,00,3575.8051018045694,98.88287631689127,0.004197448924515906
20160726,mrazomej,Oid,-17.0,RBS446,62,0,01,3504.8977684147553,34.867500899761126,0.0015355448177175107
20160726,mrazomej,Oid,-17.0,RBS446,62,0,02,3360.671189622441,47.27645652047431,0.0022537089372677835
20160726,mrazomej,Oid,-17.0,RBS1147,30,0,00,3608.3060095343544,131.38378404667628,0.005577070000251879
20160726,mrazomej,Oid,-17.0,RBS1147,30,0,01,3541.6185532477016,71.58828573270739,0.0031527072009595145
20160726,mrazomej,Oid,-17.0,RBS1147,30,0,02,3403.9863841413617,90.59165103939495,0.004318581141987845
20160726,mrazomej,Oid,-17.0,HG104,11,0,00,3710.9479429665416,234.0257174788635,0.009934085988687199
20160726,mrazomej,Oid,-17.0,HG104,11,0,01,3605.6023343176807,135.57206680268655,0.005970516361485022
20160726,mrazomej,Oid,-17.0,HG104,11,0,02,3511.776587460467,198.38185435850028,0.00945703191536535
