# Date : 2016-09-09
# Equipment : MACSQuant (Bjorkman lab)
# User : nbellive
# Description : 
# IPTG titration with all the Oid+11 YFP strains RBS (delta, HG104, RBS1147, RBS446, RBS1027, RBS1 and RBS1L)
# The strains were grown in deep 96-well plates in 1 mL of LB + spec. Then they were
# diluted next morning 1:1000 into 0.5 mL of M9 + 0.5% glucose also in deep 96-well plates with the following
# IPTG concentrations:
# 0uM, 0.1uM, 5uM, 10uM, 25uM, 50uM, 75uM, 100uM, 250uM, 500uM, 1000uM, 5000uM
# Comments :
# The flow rate at the cytometer ranged from 4000/s to 8000/s
# The run proceed pretty normally overall. 
# Manuel started the dilution into M9 at midnight; he mistakenly added 10 uL of the diluted culture for
# the first 3 columns in the plate (instead of 5). I added 5 uL instead of 10 uL for these when adding 
# culture tothe measurement plate.

date,username,operator,binding_energy,rbs,repressors,IPTG_uM,mean_YFP_A,mean_YFP_bgcorr_A,fold_change_A
20160909,nbellive,Oid,-17.3,auto,0,0.0,3094.12618287,0.0,0.0
20160909,nbellive,Oid,-17.3,delta,0,0.0,18800.7085714,15706.5823886,1.0
20160909,nbellive,Oid,-17.3,RBS1L,870,0.0,3160.27578188,66.1495990081,0.00421158450462
20160909,nbellive,Oid,-17.3,RBS1,610,0.0,3153.8339354,59.7077525287,0.00380144776576
20160909,nbellive,Oid,-17.3,RBS1027,130,0.0,3092.8465902,-1.27959267121,-8.14685613681e-05
20160909,nbellive,Oid,-17.3,RBS446,62,0.0,3122.8771045,28.750921622,0.00183050143633
20160909,nbellive,Oid,-17.3,RBS1147,30,0.0,3357.68116545,263.554982581,0.0167799064151
20160909,nbellive,Oid,-17.3,HG104,11,0.0,3239.91691773,145.790734858,0.00928214243244
20160909,nbellive,Oid,-17.3,auto,0,0.1,3086.11870992,0.0,0.0
20160909,nbellive,Oid,-17.3,delta,0,0.1,18770.3394946,15684.2207847,1.0
20160909,nbellive,Oid,-17.3,RBS1L,870,0.1,3136.65324281,50.5345328817,0.00322199831126
20160909,nbellive,Oid,-17.3,RBS1,610,0.1,3116.61329456,30.4945846311,0.00194428432561
20160909,nbellive,Oid,-17.3,RBS1027,130,0.1,3033.45033705,-52.6683728735,-0.00335804842309
20160909,nbellive,Oid,-17.3,RBS446,62,0.1,3081.95620783,-4.16250209651,-0.000265394255389
20160909,nbellive,Oid,-17.3,RBS1147,30,0.1,3156.46225054,70.3435406116,0.00448498791092
20160909,nbellive,Oid,-17.3,HG104,11,0.1,3207.97557037,121.856860443,0.00776939206073
20160909,nbellive,Oid,-17.3,auto,0,5.0,3063.10636691,0.0,0.0
20160909,nbellive,Oid,-17.3,delta,0,5.0,19944.2214942,16881.1151273,1.0
20160909,nbellive,Oid,-17.3,RBS1L,870,5.0,3094.26752753,31.1611606132,0.00184591837555
20160909,nbellive,Oid,-17.3,RBS1,610,5.0,3063.37582072,0.26945380587,1.5961848719e-05
20160909,nbellive,Oid,-17.3,RBS1027,130,5.0,3073.12337157,10.0170046556,0.000593385246182
20160909,nbellive,Oid,-17.3,RBS446,62,5.0,3110.309835,47.2034680823,0.0027962292613
20160909,nbellive,Oid,-17.3,RBS1147,30,5.0,3279.34218317,216.235816258,0.0128093324776
20160909,nbellive,Oid,-17.3,HG104,11,5.0,3379.55829772,316.45193081,0.0187459139058
20160909,nbellive,Oid,-17.3,auto,0,10.0,3081.56738718,0.0,0.0
20160909,nbellive,Oid,-17.3,delta,0,10.0,23844.9968039,20763.4294167,1.0
20160909,nbellive,Oid,-17.3,RBS1L,870,10.0,3122.92460441,41.3572172354,0.00199182978906
20160909,nbellive,Oid,-17.3,RBS1,610,10.0,3120.41120286,38.8438156875,0.00187078034692
20160909,nbellive,Oid,-17.3,RBS1027,130,10.0,3155.34491998,73.7775328056,0.00355324408723
20160909,nbellive,Oid,-17.3,RBS446,62,10.0,3159.52372519,77.9563380172,0.00375450203589
20160909,nbellive,Oid,-17.3,RBS1147,30,10.0,3244.84053153,163.273144353,0.00786349600909
20160909,nbellive,Oid,-17.3,HG104,11,10.0,3503.7111514,422.143764219,0.0203311194768
20160909,nbellive,Oid,-17.3,auto,0,25.0,3110.78420241,0.0,0.0
20160909,nbellive,Oid,-17.3,delta,0,25.0,22952.1420426,19841.3578402,1.0
20160909,nbellive,Oid,-17.3,RBS1L,870,25.0,3133.40693207,22.6227296661,0.0011401805183
20160909,nbellive,Oid,-17.3,RBS1,610,25.0,3118.85504817,8.07084575734,0.00040676882209
20160909,nbellive,Oid,-17.3,RBS1027,130,25.0,3172.51419078,61.7299883701,0.00311117761532
20160909,nbellive,Oid,-17.3,RBS446,62,25.0,3177.42641137,66.6422089635,0.00335875243519
20160909,nbellive,Oid,-17.3,RBS1147,30,25.0,3695.99176278,585.207560375,0.0294943302312
20160909,nbellive,Oid,-17.3,HG104,11,25.0,4532.87520522,1422.09100281,0.0716730686611
20160909,nbellive,Oid,-17.3,auto,0,50.0,3069.84908134,0.0,0.0
20160909,nbellive,Oid,-17.3,delta,0,50.0,22474.0979701,19404.2488888,1.0
20160909,nbellive,Oid,-17.3,RBS1L,870,50.0,3127.46337355,57.6142922109,0.00296915858692
20160909,nbellive,Oid,-17.3,RBS1,610,50.0,3116.3857152,46.5366338595,0.00239827030287
20160909,nbellive,Oid,-17.3,RBS1027,130,50.0,3252.54382887,182.694747534,0.00941519296011
20160909,nbellive,Oid,-17.3,RBS446,62,50.0,3503.27572159,433.426640251,0.0223366873274
20160909,nbellive,Oid,-17.3,RBS1147,30,50.0,4588.48518202,1518.63610068,0.0782630705979
20160909,nbellive,Oid,-17.3,HG104,11,50.0,6033.44430549,2963.59522415,0.152729190454
20160909,nbellive,Oid,-17.3,auto,0,75.0,3084.67644731,0.0,0.0
20160909,nbellive,Oid,-17.3,delta,0,75.0,23794.8463018,20710.1698545,1.0
20160909,nbellive,Oid,-17.3,RBS1L,870,75.0,3106.36166788,21.6852205681,0.00104708076855
20160909,nbellive,Oid,-17.3,RBS1,610,75.0,3148.69946067,64.0230133569,0.00309138040908
20160909,nbellive,Oid,-17.3,RBS1027,130,75.0,3343.92836677,259.251919459,0.0125180972093
20160909,nbellive,Oid,-17.3,RBS446,62,75.0,3581.47194823,496.795500918,0.0239879974142
20160909,nbellive,Oid,-17.3,RBS1147,30,75.0,5416.56417661,2331.8877293,0.112596262884
20160909,nbellive,Oid,-17.3,HG104,11,75.0,8626.48611763,5541.80967031,0.267588808264
20160909,nbellive,Oid,-17.3,auto,0,100.0,3097.81326425,0.0,0.0
20160909,nbellive,Oid,-17.3,delta,0,100.0,23257.2056928,20159.3924286,1.0
20160909,nbellive,Oid,-17.3,RBS1L,870,100.0,3128.5044796,30.6912153494,0.00152242759587
20160909,nbellive,Oid,-17.3,RBS1,610,100.0,3129.63109857,31.8178343203,0.00157831315765
20160909,nbellive,Oid,-17.3,RBS1027,130,100.0,3349.1564613,251.343197051,0.0124677962365
20160909,nbellive,Oid,-17.3,RBS446,62,100.0,4260.10649571,1162.29323146,0.0576551716814
20160909,nbellive,Oid,-17.3,RBS1147,30,100.0,6658.50576891,3560.69250466,0.176626975107
20160909,nbellive,Oid,-17.3,HG104,11,100.0,9455.28825703,6357.47499278,0.315360446269
20160909,nbellive,Oid,-17.3,auto,0,250.0,3115.13702505,0.0,0.0
20160909,nbellive,Oid,-17.3,delta,0,250.0,22875.7765929,19760.6395679,1.0
20160909,nbellive,Oid,-17.3,RBS1L,870,250.0,3136.01808511,20.8810600637,0.00105669960691
20160909,nbellive,Oid,-17.3,RBS1,610,250.0,3185.65342687,70.5164018231,0.00356852831514
20160909,nbellive,Oid,-17.3,RBS1027,130,250.0,3811.91624603,696.779220985,0.0352609650407
20160909,nbellive,Oid,-17.3,RBS446,62,250.0,5118.01942041,2002.88239536,0.101357164503
20160909,nbellive,Oid,-17.3,RBS1147,30,250.0,9038.79138222,5923.65435717,0.299770376198
20160909,nbellive,Oid,-17.3,HG104,11,250.0,12894.2872685,9779.15024345,0.494880249693
20160909,nbellive,Oid,-17.3,auto,0,500.0,3139.96554192,0.0,0.0
20160909,nbellive,Oid,-17.3,delta,0,500.0,21935.9770176,18796.0114757,1.0
20160909,nbellive,Oid,-17.3,RBS1L,870,500.0,3362.17609948,222.210557557,0.0118222186576
20160909,nbellive,Oid,-17.3,RBS1,610,500.0,3635.5605339,495.594991973,0.0263670296549
20160909,nbellive,Oid,-17.3,RBS1027,130,500.0,4637.02080282,1497.0552609,0.0796474966423
20160909,nbellive,Oid,-17.3,RBS446,62,500.0,6291.14134044,3151.17579852,0.167651302117
20160909,nbellive,Oid,-17.3,RBS1147,30,500.0,10894.7144931,7754.74895119,0.41257417624
20160909,nbellive,Oid,-17.3,HG104,11,500.0,13931.0172519,10791.05171,0.574113913684
20160909,nbellive,Oid,-17.3,auto,0,1000.0,3044.70346759,0.0,0.0
20160909,nbellive,Oid,-17.3,delta,0,1000.0,22023.6734995,18978.9700319,1.0
20160909,nbellive,Oid,-17.3,RBS1L,870,1000.0,4075.69597358,1030.99250599,0.0543228902439
20160909,nbellive,Oid,-17.3,RBS1,610,1000.0,4240.34385711,1195.64038952,0.0629981704755
20160909,nbellive,Oid,-17.3,RBS1027,130,1000.0,5599.32435212,2554.62088453,0.13460271449
20160909,nbellive,Oid,-17.3,RBS446,62,1000.0,7428.8330017,4384.12953411,0.230999339096
20160909,nbellive,Oid,-17.3,RBS1147,30,1000.0,11831.7137222,8787.01025461,0.462986676296
20160909,nbellive,Oid,-17.3,HG104,11,1000.0,14497.1167936,11452.413326,0.603426492942
20160909,nbellive,Oid,-17.3,auto,0,5000.0,2912.44294343,0.0,0.0
20160909,nbellive,Oid,-17.3,delta,0,5000.0,19533.6475164,16621.2045729,1.0
20160909,nbellive,Oid,-17.3,RBS1L,870,5000.0,4178.62546386,1266.18252043,0.0761787459432
20160909,nbellive,Oid,-17.3,RBS1,610,5000.0,4292.4335959,1379.99065247,0.0830259110533
20160909,nbellive,Oid,-17.3,RBS1027,130,5000.0,5766.00645451,2853.56351108,0.171682112362
20160909,nbellive,Oid,-17.3,RBS446,62,5000.0,7861.61669801,4949.17375457,0.297762640058
20160909,nbellive,Oid,-17.3,RBS1147,30,5000.0,12230.5249582,9318.08201474,0.560614122392
20160909,nbellive,Oid,-17.3,HG104,11,5000.0,13927.7070294,11015.264086,0.662723573231
