# Date : 2016-08-12
# Equipment : MACSQuant (Bjorkman lab)
# User : gchure 
# Description : 
# IPTG titration with all the O2+11 YFP strains RBS (delta, HG104, RBS1147, RBS446, RBS1027, RBS1 and RBS1L)
# The strains were grown in deep 96-well plates in 1 mL of LB + Kan + Spec and then
# diluted next morning 1:1000 into 0.5 mL of M9 + 0.5% glucose also in deep 96-well plates with the following
# IPTG concentrations:
# 0uM, 0.1uM, 5uM, 10uM, 25uM, 50uM, 75uM, 100uM, 250uM, 500uM, 1000uM, 5000uM
# Comments : 
# Nathan started LB culture; Nathan performed 1:1000 M9 dilution at 11:07 PST;
#Griffin ran the plate at 18:10 PST. There appeared to be variations in the
#density of cells in each well. Events per second ranged from 2000 to 10000.

date,username,operator,binding_energy,rbs,repressors,IPTG_uM,mean_YFP_A,mean_YFP_bgcorr_A,fold_change_A
20160812,gchure,O2,-13.9,auto,0,0.0,3339.219701658455,0.0,0.0
20160812,gchure,O2,-13.9,delta,0,0.0,20316.69193853753,16977.472236879075,1.0
20160812,gchure,O2,-13.9,RBS1L,870,0.0,3469.086960938265,129.8672592798098,0.007649387227252091
20160812,gchure,O2,-13.9,RBS1,610,0.0,3493.930885168411,154.71118350995584,0.009112733706840449
20160812,gchure,O2,-13.9,RBS1027,130,0.0,3647.951443990992,308.7317423325371,0.018184788525932555
20160812,gchure,O2,-13.9,RBS446,62,0.0,3819.8907543008836,480.67105264242855,0.028312286183469506
20160812,gchure,O2,-13.9,RBS1147,30,0.0,4018.145671072263,678.9259694138082,0.03998981473455281
20160812,gchure,O2,-13.9,HG104,11,0.0,6297.2442521358125,2958.0245504773575,0.17423233030249521
20160812,gchure,O2,-13.9,auto,0,0.1,3330.2744359638427,0.0,0.0
20160812,gchure,O2,-13.9,delta,0,0.1,20660.370263010882,17330.09582704704,1.0
20160812,gchure,O2,-13.9,RBS1L,870,0.1,3495.588469513316,165.31403354947315,0.009539129800509697
20160812,gchure,O2,-13.9,RBS1,610,0.1,3495.4722874290073,165.1978514651646,0.009532425735773526
20160812,gchure,O2,-13.9,RBS1027,130,0.1,3554.463491763878,224.18905580003548,0.012936400239065277
20160812,gchure,O2,-13.9,RBS446,62,0.1,3772.7422239862613,442.4677880224185,0.02553175657181653
20160812,gchure,O2,-13.9,RBS1147,30,0.1,4033.034601758989,702.7601657951463,0.04055142988294099
20160812,gchure,O2,-13.9,HG104,11,0.1,6271.7648568480645,2941.4904208842217,0.16973307304472285
20160812,gchure,O2,-13.9,auto,0,5.0,3323.989196288026,0.0,0.0
