# Date : 2016-10-16
# Equipment : MACSQuant (Bjorkman lab)
# User : nbellive
# Description : 
# IPTG titration with all the rbs1027 strains (O1 and O2 wt and wt_diemr)
# The strains were grown in deep 96-well plates in 1 mL of LB + spec. Then they were
# diluted next morning 1:1000 into 0.5 mL of M9 + 0.5% glucose also in deep 96-well plates with the following
# IPTG concentrations:
# 0uM, 0.1uM, 5uM, 10uM, 25uM, 50uM, 75uM, 100uM, 250uM, 500uM, 1000uM, 5000uM
# Comments :
# The flow rate looked normal. The laser error that we’ve been having was up when I went to start the MACSquant. I still went ahead, though during the first acquisitions that I stayed for, the counts fluctuated a lot (dropping as low as 50 or so).date,username,mutant,operator,binding_energy,rbs,repressors,IPTG_uM,mean_YFP_A,mean_YFP_bgcorr_A,fold_change_A
20161016,nbellive,wt,O2,-13.9,auto,0,0.0,3124.09773678,0.0,0.0
20161016,nbellive,wt,O2,-13.9,delta,0,0.0,19558.1702879,16434.0725511,0.840266359747
20161016,nbellive,wt,O2,-13.9,RBS1027,130,0.0,3454.49484925,330.397112472,0.0168930481537
20161016,nbellive,wt,O2,-13.9,auto,0,0.1,3083.26302027,0.0,0.0
20161016,nbellive,wt,O2,-13.9,delta,0,0.1,16454.830561,13371.5675407,0.81262262113
20161016,nbellive,wt,O2,-13.9,RBS1027,130,0.1,3416.91682814,333.653807872,0.0202769519039
20161016,nbellive,wt,O2,-13.9,auto,0,5.0,3036.52111773,0.0,0.0
20161016,nbellive,wt,O2,-13.9,delta,0,5.0,17764.0749161,14727.5537984,0.829063932005
20161016,nbellive,wt,O2,-13.9,RBS1027,130,5.0,3712.790624,676.269506263,0.0380695031661
20161016,nbellive,wt,O2,-13.9,auto,0,10.0,3132.06659682,0.0,0.0
20161016,nbellive,wt,O2,-13.9,delta,0,10.0,16822.5519701,13690.4853733,0.81381739213
20161016,nbellive,wt,O2,-13.9,RBS1027,130,10.0,4154.66209979,1022.59550297,0.0607871804936
20161016,nbellive,wt,O2,-13.9,auto,0,25.0,3125.91450679,0.0,0.0
20161016,nbellive,wt,O2,-13.9,delta,0,25.0,18326.8097108,15200.895204,0.829434879495
20161016,nbellive,wt,O2,-13.9,RBS1027,130,25.0,6135.48550237,3009.57099558,0.164216851873
20161016,nbellive,wt,O2,-13.9,auto,0,50.0,3015.69751716,0.0,0.0
20161016,nbellive,wt,O2,-13.9,delta,0,50.0,17991.7913815,14976.0938644,0.832384810761
20161016,nbellive,wt,O2,-13.9,RBS1027,130,50.0,9529.96234115,6514.26482399,0.362068717108
20161016,nbellive,wt,O2,-13.9,auto,0,75.0,3029.65668137,0.0,0.0
20161016,nbellive,wt,O2,-13.9,delta,0,75.0,17831.4130529,14801.7563715,0.830094414145
20161016,nbellive,wt,O2,-13.9,RBS1027,130,75.0,12000.3029507,8970.64626936,0.503081065015
20161016,nbellive,wt,O2,-13.9,auto,0,100.0,3002.46860554,0.0,0.0
