# Date : 2016-08-17
# Equipment : MACSQuant (Bjorkman lab)
# User : nbellive
# Description : 
# IPTG titration with all the O1+11 YFP strains RBS (delta, HG104, RBS1147, RBS446, RBS1027, RBS1 and RBS1L)
# The strains were grown in deep 96-well plates in 1 mL of LB + Kan + Spec and then
# diluted next morning 1:1000 into 0.5 mL of M9 + 0.5% glucose also in deep 96-well plates with the following
# IPTG concentrations:
# 0uM, 0.1uM, 5uM, 10uM, 25uM, 50uM, 75uM, 100uM, 250uM, 500uM, 1000uM, 5000uM
# Comments :
# The flow rate at the cytometer looked fine. Note that Manuel started dilutions into M9 at 11am.
date,username,operator,binding_energy,rbs,repressors,IPTG_uM,mean_YFP_A,mean_YFP_bgcorr_A,fold_change_A
20160817,nbellive,O1,-15.3,auto,0,0.0,3028.01355715,0.0,0.0
20160817,nbellive,O1,-15.3,delta,0,0.0,12028.3338238,9000.32026662,1.0
20160817,nbellive,O1,-15.3,RBS1L,870,0.0,3165.72498288,137.711425731,0.0153007250466
20160817,nbellive,O1,-15.3,RBS1,610,0.0,3175.10619782,147.092640669,0.0163430451708
20160817,nbellive,O1,-15.3,RBS1027,130,0.0,3119.91408935,91.9005322004,0.0102108068911
20160817,nbellive,O1,-15.3,RBS446,62,0.0,3131.41891775,103.4053606,0.0114890756703
20160817,nbellive,O1,-15.3,RBS1147,30,0.0,3161.46870239,133.455145241,0.0148278218205
20160817,nbellive,O1,-15.3,HG104,11,0.0,3612.04038533,584.026828182,0.0648895606913
20160817,nbellive,O1,-15.3,auto,0,0.1,3090.97018916,0.0,0.0
20160817,nbellive,O1,-15.3,delta,0,0.1,12042.8220093,8951.85182015,1.0
20160817,nbellive,O1,-15.3,RBS1L,870,0.1,3133.19330827,42.2231191025,0.00471669102112
20160817,nbellive,O1,-15.3,RBS1,610,0.1,3129.0914661,38.1212769404,0.0042584794416
20160817,nbellive,O1,-15.3,RBS1027,130,0.1,3152.00639239,61.0362032251,0.00681827676009
20160817,nbellive,O1,-15.3,RBS446,62,0.1,3146.22575177,55.2555626024,0.00617252873623
20160817,nbellive,O1,-15.3,RBS1147,30,0.1,3242.97077161,152.000582443,0.0169797920583
20160817,nbellive,O1,-15.3,HG104,11,0.1,3592.4365866,501.46639744,0.056018174509
20160817,nbellive,O1,-15.3,auto,0,5.0,3041.71971313,0.0,0.0
20160817,nbellive,O1,-15.3,delta,0,5.0,12217.5361615,9175.8164484,1.0
