date,username,operator,binding_energy,rbs,repressors,IPTG_uM,mean_YFP_A,mean_YFP_bgcorr_A,fold_change_A
20160808,mrazomej,O2,-13.9,auto,0,0.0,3368.5778327720523,0.0,0.0
20160808,mrazomej,O2,-13.9,delta,0,0.0,10096.707016920036,6728.129184147983,1.0
20160808,mrazomej,O2,-13.9,RBS1L,870,0.0,3395.7224967426605,27.144663970608235,0.00403450397988244
20160808,mrazomej,O2,-13.9,RBS1,610,0.0,3456.9132015145296,88.33536874247739,0.013129261689951295
20160808,mrazomej,O2,-13.9,RBS1027,130,0.0,3545.782823028361,177.20499025630852,0.026337929223151334
20160808,mrazomej,O2,-13.9,RBS446,62,0.0,3748.1853017158282,379.607468943776,0.05642095425845299
20160808,mrazomej,O2,-13.9,RBS1147,30,0.0,3972.2653003695614,603.6874675975091,0.08972590315593905
20160808,mrazomej,O2,-13.9,HG104,11,0.0,5511.396889837852,2142.8190570657994,0.31848661023252267
20160808,mrazomej,O2,-13.9,auto,0,0.1,3276.670758334819,0.0,0.0
20160808,mrazomej,O2,-13.9,delta,0,0.1,10756.55063097897,7479.879872644152,1.0
20160808,mrazomej,O2,-13.9,RBS1L,870,0.1,3355.808930330161,79.13817199534196,0.01058013943309045
20160808,mrazomej,O2,-13.9,RBS1,610,0.1,3379.4878475543574,102.8170892195385,0.01374582091826997
20160808,mrazomej,O2,-13.9,RBS1027,130,0.1,3510.941275758033,234.2705174232142,0.031320090885416735
20160808,mrazomej,O2,-13.9,RBS446,62,0.1,3658.792681737402,382.121923402583,0.05108663907826933
20160808,mrazomej,O2,-13.9,RBS1147,30,0.1,3896.9238920705266,620.2531337357077,0.08292287366861777
20160808,mrazomej,O2,-13.9,HG104,11,0.1,5632.069718557155,2355.3989602223364,0.31489796632117545
20160808,mrazomej,O2,-13.9,auto,0,5.0,3324.5462442276325,0.0,0.0
20160808,mrazomej,O2,-13.9,delta,0,5.0,10807.350405618206,7482.804161390573,1.0
20160808,mrazomej,O2,-13.9,RBS1L,870,5.0,3442.725693834433,118.17944960680052,0.015793470877746255
20160808,mrazomej,O2,-13.9,RBS1,610,5.0,3461.9001601212676,137.35391589363508,0.018355941560297337
20160808,mrazomej,O2,-13.9,RBS1027,130,5.0,3731.2783459101493,406.7321016825167,0.05435557217722658
20160808,mrazomej,O2,-13.9,RBS446,62,5.0,4268.283663549134,943.7374193215014,0.12612082301858896
20160808,mrazomej,O2,-13.9,RBS1147,30,5.0,4878.991353452104,1554.4451092244713,0.20773563970109296
20160808,mrazomej,O2,-13.9,HG104,11,5.0,11274.332995994382,7949.786751766749,1.0624074318001921
20160808,mrazomej,O2,-13.9,auto,0,10.0,3338.5179082798336,0.0,0.0
20160808,mrazomej,O2,-13.9,delta,0,10.0,11432.62223129809,8094.104323018257,1.0
20160808,mrazomej,O2,-13.9,RBS1L,870,10.0,3499.6195608788253,161.10165259899168,0.01990357996015025
20160808,mrazomej,O2,-13.9,RBS1,610,10.0,3611.18060885037,272.66270057053634,0.03368658095931998
20160808,mrazomej,O2,-13.9,RBS1027,130,10.0,4652.488508802755,1313.9706005229214,0.1623367513050471
20160808,mrazomej,O2,-13.9,RBS446,62,10.0,6269.170312425504,2930.65240414567,0.3620724773476656
20160808,mrazomej,O2,-13.9,RBS1147,30,10.0,7501.397995416636,4162.880087136802,0.514310159716904
20160808,mrazomej,O2,-13.9,HG104,11,10.0,16212.564640057182,12874.04673177735,1.5905461825054255
20160808,mrazomej,O2,-13.9,auto,0,25.0,3477.9098306422593,0.0,0.0
