date,username,operator,binding_energy,rbs,repressors,IPTG_uM,mean_YFP_A,mean_YFP_bgcorr_A,fold_change_A
20160829,mrazomej,O3,-9.7,auto,0,0.0,3062.696072954804,0.0,0.0
20160829,mrazomej,O3,-9.7,delta,0,0.0,29817.41122819035,26754.715155235546,1.0
20160829,mrazomej,O3,-9.7,RBS1L,870,0.0,8446.156753078565,5383.4606801237605,0.20121539881430164
20160829,mrazomej,O3,-9.7,RBS1,610,0.0,9712.42745907684,6649.7313861220355,0.24854427892575678
20160829,mrazomej,O3,-9.7,RBS1027,130,0.0,20104.759012336224,17042.06293938142,0.6369741871853385
20160829,mrazomej,O3,-9.7,RBS446,62,0.0,24202.54863132187,21139.852558367067,0.790135586781991
20160829,mrazomej,O3,-9.7,RBS1147,30,0.0,26330.713909287555,23268.01783633275,0.8696791463234661
20160829,mrazomej,O3,-9.7,HG104,11,0.0,28756.23261512834,25693.536542173537,0.9603367628134007
20160829,mrazomej,O3,-9.7,auto,0,0.1,3082.4092090752297,0.0,0.0
20160829,mrazomej,O3,-9.7,delta,0,0.1,30748.665281941718,27666.256072866487,1.0
20160829,mrazomej,O3,-9.7,RBS1L,870,0.1,8414.275026343399,5331.86581726817,0.19272090170875578
20160829,mrazomej,O3,-9.7,RBS1,610,0.1,9630.702382592212,6548.293173516982,0.23668880806533057
20160829,mrazomej,O3,-9.7,RBS1027,130,0.1,19853.244156957247,16770.834947882016,0.6061837533676959
20160829,mrazomej,O3,-9.7,RBS446,62,0.1,24283.156053244515,21200.746844169284,0.7663034271182716
20160829,mrazomej,O3,-9.7,RBS1147,30,0.1,26653.890761041992,23571.48155196676,0.8519939051342892
20160829,mrazomej,O3,-9.7,HG104,11,0.1,30032.80942929811,26950.40022022288,0.9741253080735532
20160829,mrazomej,O3,-9.7,auto,0,5.0,3213.3005051018663,0.0,0.0
20160829,mrazomej,O3,-9.7,delta,0,5.0,32712.393843173548,29499.09333807168,1.0
20160829,mrazomej,O3,-9.7,RBS1L,870,5.0,9494.568833595542,6281.268328493676,0.21293089440098278
20160829,mrazomej,O3,-9.7,RBS1,610,5.0,11668.604373470143,8455.303868368277,0.2866292794652037
20160829,mrazomej,O3,-9.7,RBS1027,130,5.0,22887.057602497804,19673.757097395937,0.6669275178028907
20160829,mrazomej,O3,-9.7,RBS446,62,5.0,27719.146390806553,24505.845885704686,0.8307321721673837
20160829,mrazomej,O3,-9.7,RBS1147,30,5.0,29272.33702841323,26059.036523311363,0.8833843204828074
20160829,mrazomej,O3,-9.7,HG104,11,5.0,31891.392809772453,28678.092304670587,0.9721686011162415
20160829,mrazomej,O3,-9.7,auto,0,10.0,3148.4308348953045,0.0,0.0
20160829,mrazomej,O3,-9.7,delta,0,10.0,31466.847186172217,28318.416351276912,1.0
20160829,mrazomej,O3,-9.7,RBS1L,870,10.0,21354.38353162472,18205.952696729415,0.6429015122488827
20160829,mrazomej,O3,-9.7,RBS1,610,10.0,22469.068214482573,19320.637379587268,0.6822640482406805
20160829,mrazomej,O3,-9.7,RBS1027,130,10.0,29369.528507226165,26221.09767233086,0.9259379955104204
20160829,mrazomej,O3,-9.7,RBS446,62,10.0,30012.99452827571,26864.563693380405,0.948660523955078
20160829,mrazomej,O3,-9.7,RBS1147,30,10.0,32380.385110105235,29231.95427520993,1.0322594989988494
20160829,mrazomej,O3,-9.7,HG104,11,10.0,32480.477189775233,29332.046354879927,1.0357940214957433
20160829,mrazomej,O3,-9.7,auto,0,25.0,3153.290646091189,0.0,0.0
20160829,mrazomej,O3,-9.7,delta,0,25.0,32380.871710503885,29227.581064412698,1.0
