date,username,operator,binding_energy,rbs,repressors,IPTG_uM,mean_YFP_A,mean_YFP_bgcorr_A,fold_change_A
20160811,mrazomej,O2,-13.9,auto,0,0.0,3190.2534579862486,0.0,0.0
20160811,mrazomej,O2,-13.9,delta,0,0.0,19694.038467797585,16503.785009811338,1.0
20160811,mrazomej,O2,-13.9,RBS1L,870,0.0,3270.2371949204608,79.98373693421217,0.004846387473337942
20160811,mrazomej,O2,-13.9,RBS1,610,0.0,3268.102233463413,77.84877547716451,0.004717025544799825
20160811,mrazomej,O2,-13.9,RBS1027,130,0.0,3439.2011630466864,248.94770506043778,0.015084279449377269
20160811,mrazomej,O2,-13.9,RBS446,62,0.0,3701.7214482103996,511.467990224151,0.03099095085885379
20160811,mrazomej,O2,-13.9,RBS1147,30,0.0,3868.7254995999037,678.4720416136552,0.041110087244247924
20160811,mrazomej,O2,-13.9,HG104,11,0.0,6028.523463460512,2838.2700054742636,0.17197691340422455
20160811,mrazomej,O2,-13.9,auto,0,0.1,3229.233073708087,0.0,0.0
20160811,mrazomej,O2,-13.9,delta,0,0.1,20768.512809501346,17539.279735793258,1.0
20160811,mrazomej,O2,-13.9,RBS1L,870,0.1,3362.902137948815,133.66906424072795,0.007621126195276024
20160811,mrazomej,O2,-13.9,RBS1,610,0.1,3323.8234056252263,94.59033191713934,0.005393056804043342
20160811,mrazomej,O2,-13.9,RBS1027,130,0.1,3461.062769293937,231.82969558585,0.013217743207136604
20160811,mrazomej,O2,-13.9,RBS446,62,0.1,3837.930924684699,608.6978509766122,0.03470483737906369
20160811,mrazomej,O2,-13.9,RBS1147,30,0.1,4037.578944170916,808.3458704628292,0.04608774605568316
20160811,mrazomej,O2,-13.9,HG104,11,0.1,6215.47016052984,2986.2370868217527,0.17025996117318284
20160811,mrazomej,O2,-13.9,auto,0,5.0,3288.5341683132906,0.0,0.0
20160811,mrazomej,O2,-13.9,delta,0,5.0,21671.30845789725,18382.77428958396,1.0
20160811,mrazomej,O2,-13.9,RBS1L,870,5.0,3409.929660188198,121.3954918749073,0.006603763390800722
20160811,mrazomej,O2,-13.9,RBS1,610,5.0,3530.84388007357,242.30971176027924,0.013181346185465417
20160811,mrazomej,O2,-13.9,RBS1027,130,5.0,3787.1159452790885,498.58177696579787,0.027122226988790486
20160811,mrazomej,O2,-13.9,RBS446,62,5.0,4455.764534516587,1167.2303662032969,0.06349587651003649
20160811,mrazomej,O2,-13.9,RBS1147,30,5.0,5040.788630828915,1752.2544625156247,0.09532045788695162
20160811,mrazomej,O2,-13.9,HG104,11,5.0,10075.359689315117,6786.825521001827,0.3691948458969752
20160811,mrazomej,O2,-13.9,auto,0,10.0,3286.5527082022745,0.0,0.0
20160811,mrazomej,O2,-13.9,delta,0,10.0,20866.07752664189,17579.524818439615,1.0
